ID_Client,Date_Transaction,Montant,Magasin,Categorie_Produit,Quantite,Mode_Paiement,Satisfaction_Client
3901,2024-12-01,325.07,Marseille,Électronique,1,PayPal,4
2606,2024-12-01,591.21,Marseille,Électronique,5,PayPal,5
4743,2024-12-01,737.75,Lyon,Meubles,5,PayPal,2
3035,2024-12-01,357.48,Marseille,Meubles,7,Carte bancaire,4
4569,2024-12-01,670.97,Paris,Vêtements,1,Carte bancaire,5
4208,2024-12-01,901.29,Lyon,Vêtements,1,Carte bancaire,4
4052,2024-12-01,732.03,Marseille,Vêtements,6,Espèces,5
3364,2024-12-01,716.8,Lille,Meubles,6,PayPal,3
4022,2024-12-01,394.33,Paris,Meubles,9,PayPal,3
1846,2024-12-01,913.2,Lyon,Vêtements,3,Carte bancaire,1
383,2024-12-01,291.78,Lille,Électronique,5,PayPal,2
4113,2024-12-01,221.17,Bordeaux,Électronique,5,PayPal,3
4589,2024-12-01,376.94,Paris,Électronique,1,PayPal,5
3811,2024-12-01,657.15,Lyon,Meubles,6,PayPal,4
1897,2024-12-01,864.44,Paris,Meubles,4,Carte bancaire,1
1510,2024-12-01,149.44,Bordeaux,Vêtements,6,PayPal,4
4213,2024-12-01,817.53,Lyon,Meubles,8,Carte bancaire,4
1579,2024-12-01,816.57,Bordeaux,Électronique,8,Carte bancaire,2
880,2024-12-01,595.18,Lille,Vêtements,3,Espèces,4
2163,2024-12-01,765.43,Lille,Vêtements,9,Carte bancaire,2
1573,2024-12-01,198.24,Bordeaux,Vêtements,4,PayPal,5
1649,2024-12-01,186.19,Paris,Vêtements,1,Carte bancaire,4
4740,2024-12-01,865.54,Paris,Électronique,9,Carte bancaire,4
1360,2024-12-01,508.19,Marseille,Vêtements,5,Carte bancaire,4
4432,2024-12-01,261.02,Lyon,Vêtements,8,Carte bancaire,5
2970,2024-12-01,694.96,Paris,Meubles,7,PayPal,3
3961,2024-12-01,894.04,Lyon,Vêtements,5,Carte bancaire,3
3812,2024-12-01,639.68,Lille,Électronique,8,PayPal,5
4243,2024-12-01,360.4,Bordeaux,Vêtements,1,Carte bancaire,1
4218,2024-12-01,493.57,Paris,Électronique,4,Espèces,1
81,2024-12-01,757.22,Lyon,Électronique,5,Carte bancaire,2
2733,2024-12-01,86.15,Marseille,Vêtements,4,Carte bancaire,5
2710,2024-12-01,232.82,Bordeaux,Électronique,6,Espèces,1
2423,2024-12-01,473.33,Lyon,Vêtements,9,Espèces,2
3642,2024-12-01,612.16,Lille,Électronique,1,Carte bancaire,4
4600,2024-12-01,352.38,Bordeaux,Électronique,2,Espèces,4
668,2024-12-01,312.42,Lille,Vêtements,1,Carte bancaire,1
2497,2024-12-01,60.56,Marseille,Électronique,7,Espèces,2
3500,2024-12-01,51.95,Bordeaux,Électronique,2,Carte bancaire,2
3499,2024-12-01,293.12,Bordeaux,Électronique,9,Carte bancaire,3
1445,2024-12-01,539.9,Paris,Électronique,8,PayPal,1
1346,2024-12-01,565.24,Paris,Électronique,1,PayPal,3
1190,2024-12-01,504.15,Bordeaux,Électronique,3,Carte bancaire,5
459,2024-12-01,421.68,Paris,Vêtements,6,Carte bancaire,2
1213,2024-12-01,267.25,Lyon,Électronique,3,PayPal,3
4560,2024-12-01,412.68,Bordeaux,Électronique,9,Carte bancaire,2
912,2024-12-01,155.98,Bordeaux,Vêtements,2,PayPal,5
1026,2024-12-01,132.95,Paris,Électronique,6,PayPal,3
2412,2024-12-01,313.94,Lyon,Vêtements,2,PayPal,5
72,2024-12-01,995.44,Lyon,Électronique,3,Espèces,2
2686,2024-12-01,339.97,Lyon,Meubles,9,Carte bancaire,2
1194,2024-12-01,937.73,Lille,Électronique,9,PayPal,4
1849,2024-12-01,404.42,Marseille,Vêtements,2,PayPal,2
2385,2024-12-01,450.23,Lille,Électronique,8,Carte bancaire,4
2023,2024-12-01,801.12,Paris,Vêtements,3,Carte bancaire,5
3742,2024-12-01,111.77,Lyon,Vêtements,2,PayPal,1
4749,2024-12-01,198.67,Bordeaux,Électronique,8,Carte bancaire,5
1299,2024-12-01,974.36,Lyon,Électronique,3,Carte bancaire,4
4103,2024-12-01,515.8,Paris,Meubles,8,Espèces,1
905,2024-12-01,63.42,Lille,Meubles,6,Carte bancaire,4
3027,2024-12-01,66.43,Bordeaux,Vêtements,1,PayPal,2
2029,2024-12-01,909.1,Lyon,Meubles,2,Carte bancaire,4
4712,2024-12-01,875.9,Marseille,Électronique,2,Carte bancaire,1
2621,2024-12-01,469.23,Paris,Vêtements,7,Carte bancaire,4
2647,2024-12-02,179.96,Lille,Électronique,6,Carte bancaire,3
4866,2024-12-02,833.68,Bordeaux,Vêtements,2,PayPal,3
2290,2024-12-02,338.11,Paris,Meubles,1,Espèces,5
3873,2024-12-02,430.68,Paris,Électronique,5,PayPal,5
1486,2024-12-02,688.83,Bordeaux,Vêtements,2,Espèces,1
3152,2024-12-02,366.33,Paris,Vêtements,6,PayPal,4
1441,2024-12-02,636.1,Lille,Vêtements,2,Carte bancaire,2
766,2024-12-02,887.58,Lille,Meubles,9,Carte bancaire,1
4480,2024-12-02,801.43,Bordeaux,Meubles,5,PayPal,1
2439,2024-12-02,393.98,Marseille,Électronique,7,Carte bancaire,1
4093,2024-12-02,302.18,Lyon,Vêtements,4,PayPal,5
4784,2024-12-02,299.8,Paris,Vêtements,2,PayPal,1
1150,2024-12-02,361.62,Marseille,Électronique,3,Carte bancaire,4
3566,2024-12-02,503.65,Lyon,Meubles,5,Carte bancaire,1
4143,2024-12-02,428.27,Marseille,Électronique,1,Carte bancaire,2
1973,2024-12-02,150.34,Paris,Électronique,4,Espèces,1
2667,2024-12-02,180.19,Paris,Électronique,4,PayPal,5
464,2024-12-02,356.07,Lyon,Électronique,2,PayPal,5
4219,2024-12-02,570.82,Bordeaux,Électronique,9,Espèces,2
2182,2024-12-02,600.81,Lyon,Vêtements,6,Carte bancaire,1
1643,2024-12-02,496.48,Lyon,Vêtements,9,PayPal,1
3889,2024-12-02,744.0,Lyon,Vêtements,6,Carte bancaire,1
841,2024-12-02,742.5,Paris,Électronique,2,Espèces,5
2655,2024-12-02,439.07,Bordeaux,Vêtements,1,PayPal,1
4119,2024-12-02,141.95,Marseille,Électronique,4,PayPal,5
566,2024-12-02,539.57,Paris,Électronique,1,Carte bancaire,5
965,2024-12-02,393.84,Paris,Électronique,8,Carte bancaire,4
2283,2024-12-02,155.16,Lille,Électronique,1,Carte bancaire,3
996,2024-12-02,982.18,Marseille,Électronique,5,PayPal,5
1188,2024-12-02,382.36,Paris,Vêtements,9,Carte bancaire,3
4922,2024-12-02,633.28,Lyon,Électronique,1,PayPal,4
4312,2024-12-02,500.33,Paris,Électronique,4,Carte bancaire,3
3255,2024-12-02,159.97,Paris,Vêtements,8,PayPal,3
657,2024-12-02,74.43,Bordeaux,Meubles,8,PayPal,2
2983,2024-12-02,633.25,Paris,Meubles,1,PayPal,2
1114,2024-12-02,262.08,Bordeaux,Meubles,8,Carte bancaire,3
4407,2024-12-02,258.78,Lyon,Meubles,3,Carte bancaire,5
557,2024-12-02,957.84,Paris,Vêtements,7,Carte bancaire,1
3020,2024-12-02,472.54,Bordeaux,Meubles,1,Carte bancaire,1
2305,2024-12-02,48.84,Lyon,Vêtements,5,PayPal,4
2581,2024-12-02,353.05,Marseille,Électronique,4,Carte bancaire,5
52,2024-12-02,592.8,Bordeaux,Électronique,4,Carte bancaire,3
1362,2024-12-02,342.0,Lille,Vêtements,5,PayPal,2
1195,2024-12-02,46.31,Paris,Meubles,3,Carte bancaire,1
4020,2024-12-02,455.43,Paris,Électronique,7,Carte bancaire,3
3139,2024-12-02,123.79,Lyon,Électronique,2,PayPal,1
1649,2024-12-02,626.78,Paris,Meubles,1,PayPal,2
672,2024-12-02,627.2,Lyon,Vêtements,6,PayPal,2
778,2024-12-02,57.0,Paris,Meubles,1,Carte bancaire,5
4928,2024-12-02,304.85,Lyon,Meubles,7,Carte bancaire,3
2280,2024-12-02,425.41,Paris,Électronique,8,PayPal,3
3023,2024-12-02,559.26,Bordeaux,Électronique,2,Carte bancaire,4
1861,2024-12-02,310.14,Bordeaux,Électronique,4,Carte bancaire,4
3140,2024-12-02,301.99,Paris,Meubles,7,PayPal,2
1075,2024-12-02,983.35,Bordeaux,Électronique,6,Carte bancaire,5
1717,2024-12-02,61.03,Lyon,Électronique,2,PayPal,3
1284,2024-12-02,989.26,Lyon,Électronique,4,Carte bancaire,5
4687,2024-12-02,66.8,Paris,Électronique,3,Carte bancaire,2
1987,2024-12-02,302.57,Bordeaux,Électronique,9,Carte bancaire,2
2634,2024-12-02,503.82,Lyon,Meubles,6,PayPal,4
1002,2024-12-02,160.43,Paris,Vêtements,2,Carte bancaire,4
1047,2024-12-02,152.15,Lille,Meubles,2,Espèces,3
2177,2024-12-02,271.19,Paris,Électronique,3,Carte bancaire,5
2339,2024-12-02,974.04,Lille,Vêtements,5,Carte bancaire,2
1856,2024-12-02,392.51,Lyon,Vêtements,6,PayPal,4
501,2024-12-02,574.67,Bordeaux,Vêtements,5,Espèces,5
2234,2024-12-02,710.21,Marseille,Électronique,1,Carte bancaire,2
4575,2024-12-02,747.38,Bordeaux,Vêtements,1,Carte bancaire,5
2540,2024-12-02,694.28,Lille,Vêtements,7,Carte bancaire,1
4609,2024-12-02,350.19,Bordeaux,Électronique,7,PayPal,1
3715,2024-12-02,129.49,Lyon,Électronique,6,Carte bancaire,4
2333,2024-12-02,296.08,Bordeaux,Électronique,9,PayPal,1
601,2024-12-02,226.09,Marseille,Électronique,2,Carte bancaire,2
4285,2024-12-02,153.55,Paris,Électronique,1,Carte bancaire,4
989,2024-12-02,44.01,Lille,Électronique,6,Carte bancaire,5
1882,2024-12-02,937.01,Lyon,Électronique,6,PayPal,3
4484,2024-12-02,922.61,Paris,Vêtements,9,PayPal,1
1755,2024-12-02,69.41,Lyon,Meubles,1,PayPal,1
2465,2024-12-02,189.62,Marseille,Électronique,1,Carte bancaire,4
2224,2024-12-02,156.71,Marseille,Électronique,6,PayPal,2
4483,2024-12-02,295.6,Marseille,Vêtements,5,Espèces,1
1495,2024-12-02,219.99,Paris,Vêtements,6,PayPal,5
853,2024-12-02,946.94,Marseille,Vêtements,6,PayPal,2
452,2024-12-02,102.49,Lille,Vêtements,4,PayPal,1
2325,2024-12-02,227.44,Lyon,Vêtements,8,PayPal,1
1759,2024-12-02,99.11,Marseille,Meubles,5,Espèces,5
4309,2024-12-02,980.78,Paris,Meubles,6,PayPal,1
3354,2024-12-02,920.05,Paris,Vêtements,2,Carte bancaire,2
4137,2024-12-02,722.3,Marseille,Meubles,1,PayPal,3
4696,2024-12-02,437.45,Paris,Vêtements,8,PayPal,3
3339,2024-12-02,206.37,Marseille,Vêtements,6,Espèces,1
2589,2024-12-02,237.06,Marseille,Vêtements,9,Carte bancaire,4
1783,2024-12-02,454.18,Lyon,Meubles,5,Espèces,2
3521,2024-12-02,772.86,Lyon,Meubles,8,Carte bancaire,3
1780,2024-12-02,279.43,Lille,Électronique,7,Espèces,4
3133,2024-12-02,324.58,Paris,Vêtements,1,PayPal,3
3574,2024-12-02,607.95,Marseille,Meubles,7,PayPal,4
3219,2024-12-02,252.97,Lille,Électronique,4,Carte bancaire,1
3758,2024-12-02,592.53,Lille,Électronique,6,Carte bancaire,4
4017,2024-12-02,399.39,Marseille,Électronique,9,PayPal,1
2838,2024-12-02,53.68,Lyon,Vêtements,9,Carte bancaire,4
2382,2024-12-02,414.65,Paris,Vêtements,9,Espèces,4
4240,2024-12-02,921.13,Paris,Électronique,5,Carte bancaire,4
3937,2024-12-02,307.25,Marseille,Vêtements,4,Carte bancaire,2
4429,2024-12-02,336.38,Paris,Meubles,6,Carte bancaire,3
1420,2024-12-02,84.62,Bordeaux,Électronique,5,Carte bancaire,4
4151,2024-12-02,622.75,Marseille,Électronique,5,Carte bancaire,1
1331,2024-12-02,852.26,Paris,Meubles,8,Carte bancaire,4
2918,2024-12-02,365.86,Paris,Meubles,5,Carte bancaire,2
1447,2024-12-02,255.44,Marseille,Électronique,1,Carte bancaire,2
1441,2024-12-02,957.48,Paris,Vêtements,5,Carte bancaire,2
3745,2024-12-02,750.17,Bordeaux,Vêtements,5,Carte bancaire,4
2845,2024-12-02,575.82,Lille,Électronique,5,PayPal,4
4176,2024-12-02,319.42,Lille,Meubles,3,Carte bancaire,4
865,2024-12-02,236.38,Marseille,Vêtements,9,PayPal,3
472,2024-12-02,721.43,Bordeaux,Vêtements,5,Carte bancaire,4
1503,2024-12-02,531.35,Marseille,Électronique,2,PayPal,5
4685,2024-12-02,530.19,Lyon,Meubles,5,Carte bancaire,2
1411,2024-12-02,92.24,Marseille,Électronique,9,PayPal,4
3771,2024-12-02,521.95,Paris,Électronique,8,Carte bancaire,3
1906,2024-12-02,826.29,Paris,Électronique,6,Carte bancaire,1
4660,2024-12-02,947.86,Bordeaux,Électronique,9,PayPal,2
4002,2024-12-02,124.55,Lille,Meubles,7,PayPal,4
3505,2024-12-02,638.54,Marseille,Électronique,2,Carte bancaire,4
3484,2024-12-02,576.98,Lyon,Vêtements,1,Carte bancaire,1
4563,2024-12-02,892.51,Lyon,Meubles,3,Carte bancaire,3
599,2024-12-02,756.22,Lyon,Vêtements,4,Carte bancaire,5
992,2024-12-02,965.96,Lyon,Électronique,9,PayPal,1
1933,2024-12-02,960.83,Lille,Meubles,5,Espèces,3
2785,2024-12-02,241.17,Lyon,Vêtements,2,Carte bancaire,3
3042,2024-12-02,730.84,Paris,Électronique,5,Carte bancaire,4
67,2024-12-02,539.91,Bordeaux,Électronique,2,Carte bancaire,4
3399,2024-12-02,230.31,Lyon,Vêtements,9,Espèces,2
2751,2024-12-02,210.97,Marseille,Vêtements,6,PayPal,4
470,2024-12-02,99.46,Marseille,Vêtements,5,Carte bancaire,4
1725,2024-12-02,799.63,Marseille,Électronique,2,Carte bancaire,3
3986,2024-12-02,338.01,Paris,Vêtements,7,Carte bancaire,4
1632,2024-12-02,859.83,Paris,Électronique,7,Carte bancaire,4
775,2024-12-02,616.15,Lyon,Électronique,2,Espèces,4
3013,2024-12-02,680.16,Marseille,Meubles,6,PayPal,5
2504,2024-12-02,305.84,Paris,Électronique,3,Espèces,5
1487,2024-12-02,468.15,Lyon,Électronique,8,PayPal,2
4020,2024-12-02,424.07,Lille,Meubles,5,Carte bancaire,1
4228,2024-12-02,250.97,Paris,Électronique,8,Carte bancaire,3
930,2024-12-02,835.86,Bordeaux,Vêtements,7,Carte bancaire,2
3013,2024-12-02,629.64,Bordeaux,Meubles,8,Carte bancaire,3
1506,2024-12-02,56.68,Bordeaux,Électronique,1,Carte bancaire,1
4730,2024-12-02,823.52,Lille,Meubles,6,Carte bancaire,1
2945,2024-12-02,123.92,Lyon,Meubles,3,PayPal,2
2820,2024-12-02,415.62,Marseille,Vêtements,5,Carte bancaire,5
1185,2024-12-02,579.83,Marseille,Électronique,2,Espèces,5
289,2024-12-02,27.5,Lyon,Meubles,4,PayPal,5
1812,2024-12-02,659.85,Paris,Vêtements,6,Carte bancaire,4
528,2024-12-02,666.51,Lyon,Vêtements,1,Carte bancaire,4
917,2024-12-02,659.48,Paris,Meubles,2,Carte bancaire,2
1709,2024-12-02,180.2,Bordeaux,Vêtements,2,Espèces,4
3575,2024-12-02,270.62,Lille,Vêtements,9,Carte bancaire,3
3320,2024-12-02,262.43,Bordeaux,Meubles,5,Carte bancaire,2
1407,2024-12-02,960.87,Paris,Électronique,5,Carte bancaire,2
1242,2024-12-02,86.18,Paris,Meubles,6,Carte bancaire,1
3134,2024-12-02,440.19,Bordeaux,Électronique,3,PayPal,1
799,2024-12-02,873.83,Lyon,Vêtements,9,Carte bancaire,2
1524,2024-12-02,774.08,Bordeaux,Vêtements,3,Carte bancaire,5
4108,2024-12-02,825.99,Bordeaux,Électronique,4,Espèces,1
4929,2024-12-02,972.85,Marseille,Électronique,9,PayPal,4
2889,2024-12-02,399.52,Paris,Vêtements,8,Carte bancaire,2
2691,2024-12-02,323.46,Paris,Vêtements,6,Carte bancaire,3
4092,2024-12-02,50.05,Paris,Vêtements,8,Carte bancaire,2
1242,2024-12-02,167.02,Lyon,Meubles,1,Espèces,3
691,2024-12-02,570.77,Lille,Électronique,4,Carte bancaire,1
528,2024-12-02,174.51,Paris,Meubles,4,Carte bancaire,5
1496,2024-12-02,741.58,Paris,Électronique,2,PayPal,3
3826,2024-12-02,56.49,Marseille,Électronique,2,Carte bancaire,5
2894,2024-12-02,274.3,Lyon,Électronique,9,Carte bancaire,3
893,2024-12-02,701.54,Bordeaux,Meubles,6,PayPal,5
387,2024-12-02,270.39,Paris,Vêtements,7,Carte bancaire,3
1250,2024-12-02,734.19,Lille,Électronique,4,Carte bancaire,2
2529,2024-12-02,995.95,Lille,Vêtements,3,Carte bancaire,2
4504,2024-12-02,801.14,Bordeaux,Vêtements,3,PayPal,1
3529,2024-12-02,355.0,Paris,Meubles,5,Carte bancaire,2
898,2024-12-02,902.58,Lyon,Vêtements,6,Carte bancaire,4
711,2024-12-02,70.16,Bordeaux,Vêtements,2,PayPal,1
3696,2024-12-02,730.51,Bordeaux,Meubles,7,Carte bancaire,2
2687,2024-12-02,42.86,Marseille,Meubles,7,PayPal,2
4513,2024-12-02,191.06,Lyon,Électronique,1,PayPal,4
416,2024-12-02,987.83,Lyon,Vêtements,7,Carte bancaire,5
1472,2024-12-02,373.67,Lille,Électronique,4,Carte bancaire,2
4181,2024-12-02,824.09,Paris,Vêtements,4,PayPal,3
4263,2024-12-02,388.56,Paris,Vêtements,3,PayPal,5
2432,2024-12-02,843.23,Paris,Électronique,9,PayPal,3
2516,2024-12-02,966.13,Bordeaux,Meubles,3,PayPal,5
1096,2024-12-02,446.83,Paris,Électronique,4,Carte bancaire,3
810,2024-12-02,568.16,Lyon,Vêtements,3,Carte bancaire,2
3045,2024-12-02,636.07,Lyon,Meubles,8,Carte bancaire,3
993,2024-12-02,936.14,Paris,Électronique,8,Carte bancaire,2
1282,2024-12-02,271.61,Marseille,Électronique,8,PayPal,4
4371,2024-12-02,619.02,Paris,Électronique,5,Carte bancaire,3
1774,2024-12-02,338.23,Lyon,Meubles,7,Carte bancaire,1
3562,2024-12-02,232.59,Marseille,Meubles,3,PayPal,1
3817,2024-12-02,103.22,Lyon,Électronique,8,PayPal,3
1757,2024-12-02,628.3,Paris,Électronique,2,Espèces,2
2374,2024-12-02,884.44,Lille,Vêtements,8,Carte bancaire,5
2577,2024-12-02,364.37,Lille,Vêtements,6,Carte bancaire,4
892,2024-12-02,561.62,Lyon,Vêtements,2,Carte bancaire,3
4185,2024-12-02,649.29,Lyon,Vêtements,6,Carte bancaire,4
708,2024-12-02,426.36,Lyon,Électronique,2,Carte bancaire,2
2398,2024-12-02,905.28,Bordeaux,Vêtements,3,Carte bancaire,1
4483,2024-12-02,375.5,Marseille,Électronique,5,Carte bancaire,2
2135,2024-12-02,142.51,Paris,Électronique,1,Carte bancaire,2
2355,2024-12-02,161.14,Bordeaux,Électronique,9,PayPal,3
4536,2024-12-02,893.04,Lyon,Vêtements,3,Carte bancaire,4
977,2024-12-02,988.25,Lyon,Électronique,1,Carte bancaire,5
735,2024-12-02,303.16,Lyon,Vêtements,6,Carte bancaire,4
2469,2024-12-02,160.73,Paris,Vêtements,1,Carte bancaire,5
2541,2024-12-02,492.57,Lille,Meubles,3,PayPal,1
633,2024-12-02,715.34,Marseille,Vêtements,7,PayPal,4
4269,2024-12-02,620.15,Paris,Électronique,4,PayPal,5
4100,2024-12-02,952.09,Lyon,Meubles,9,PayPal,4
2902,2024-12-02,821.42,Marseille,Électronique,7,PayPal,2
1664,2024-12-02,871.59,Paris,Électronique,5,PayPal,1
2016,2024-12-02,550.83,Lyon,Meubles,9,Carte bancaire,4
3182,2024-12-02,340.73,Marseille,Vêtements,3,Carte bancaire,2
4064,2024-12-02,707.7,Paris,Vêtements,8,Espèces,2
2631,2024-12-02,450.27,Lyon,Électronique,8,Carte bancaire,1
3873,2024-12-02,302.0,Paris,Électronique,4,PayPal,4
1055,2024-12-02,169.23,Lyon,Électronique,1,PayPal,3
381,2024-12-02,537.32,Marseille,Vêtements,4,Espèces,3
3083,2024-12-02,602.37,Paris,Électronique,9,PayPal,3
2392,2024-12-02,577.41,Marseille,Électronique,1,PayPal,2
1593,2024-12-02,134.22,Lyon,Électronique,3,PayPal,4
4262,2024-12-02,578.59,Marseille,Vêtements,8,Carte bancaire,5
2748,2024-12-02,185.05,Lyon,Meubles,3,Carte bancaire,4
2390,2024-12-02,670.44,Marseille,Vêtements,2,Espèces,1
3554,2024-12-02,440.8,Marseille,Meubles,1,Espèces,5
3028,2024-12-02,851.81,Marseille,Électronique,9,Carte bancaire,1
1208,2024-12-02,782.7,Bordeaux,Électronique,3,Carte bancaire,4
3854,2024-12-02,729.89,Paris,Électronique,7,Carte bancaire,1
545,2024-12-02,706.72,Lille,Vêtements,3,Carte bancaire,2
3082,2024-12-02,569.28,Bordeaux,Vêtements,8,PayPal,3
3664,2024-12-02,79.89,Marseille,Meubles,9,Carte bancaire,4
2240,2024-12-02,662.38,Bordeaux,Meubles,8,PayPal,5
2368,2024-12-02,477.58,Lyon,Électronique,5,PayPal,5
3774,2024-12-02,480.16,Paris,Meubles,2,Espèces,1
2628,2024-12-02,391.44,Marseille,Vêtements,6,PayPal,3
3932,2024-12-02,930.49,Lille,Électronique,8,Carte bancaire,4
2475,2024-12-02,264.46,Paris,Vêtements,2,Espèces,2
3131,2024-12-02,330.26,Marseille,Vêtements,6,Carte bancaire,1
3508,2024-12-02,963.78,Bordeaux,Meubles,7,Espèces,4
97,2024-12-02,813.95,Lille,Électronique,9,Carte bancaire,4
3859,2024-12-02,33.8,Paris,Électronique,9,PayPal,3
2709,2024-12-02,907.99,Paris,Électronique,2,Carte bancaire,5
3337,2024-12-02,242.11,Paris,Électronique,1,Carte bancaire,3
457,2024-12-02,711.81,Marseille,Meubles,7,Carte bancaire,1
4369,2024-12-02,562.01,Lille,Meubles,6,Carte bancaire,1
2988,2024-12-02,546.08,Marseille,Meubles,4,Espèces,3
4089,2024-12-02,723.56,Lille,Électronique,9,PayPal,4
3885,2024-12-02,223.04,Bordeaux,Électronique,1,PayPal,5
1032,2024-12-02,175.84,Marseille,Meubles,7,Espèces,1
208,2024-12-02,658.87,Paris,Meubles,5,PayPal,3
1938,2024-12-02,304.77,Lyon,Électronique,5,Carte bancaire,1
1147,2024-12-02,974.47,Paris,Meubles,6,PayPal,5
4300,2024-12-02,462.48,Lyon,Électronique,2,Carte bancaire,2
2565,2024-12-02,129.37,Paris,Meubles,3,Carte bancaire,2
443,2024-12-02,692.1,Paris,Électronique,9,Carte bancaire,4
4785,2024-12-02,320.04,Lyon,Meubles,4,PayPal,4
833,2024-12-02,165.62,Lyon,Électronique,6,Carte bancaire,2
1462,2024-12-02,434.37,Paris,Vêtements,3,Carte bancaire,5
3517,2024-12-02,964.94,Marseille,Électronique,3,Carte bancaire,3
1160,2024-12-02,423.2,Marseille,Vêtements,9,Carte bancaire,3
387,2024-12-02,360.39,Marseille,Vêtements,9,PayPal,5
2042,2024-12-02,455.62,Marseille,Vêtements,3,PayPal,3
2554,2024-12-02,31.87,Marseille,Électronique,3,Carte bancaire,4
1719,2024-12-02,150.44,Lille,Vêtements,6,Espèces,3
4776,2024-12-02,852.68,Paris,Électronique,1,Carte bancaire,3
4051,2024-12-02,978.47,Paris,Électronique,5,Carte bancaire,4
3410,2024-12-02,174.78,Paris,Vêtements,9,Carte bancaire,1
690,2024-12-02,544.81,Marseille,Électronique,9,Carte bancaire,2
1170,2024-12-02,967.01,Lyon,Meubles,8,Carte bancaire,3
4989,2024-12-02,173.45,Lyon,Meubles,6,Carte bancaire,2
953,2024-12-02,202.58,Paris,Vêtements,9,Carte bancaire,2
4880,2024-12-02,928.28,Marseille,Électronique,3,PayPal,5
4591,2024-12-02,711.57,Marseille,Électronique,9,Carte bancaire,5
3497,2024-12-02,168.93,Paris,Meubles,8,Carte bancaire,5
3918,2024-12-02,405.62,Lyon,Électronique,1,PayPal,1
4843,2024-12-02,75.14,Bordeaux,Meubles,9,PayPal,1
2485,2024-12-02,444.02,Bordeaux,Électronique,8,Carte bancaire,2
1855,2024-12-02,782.34,Paris,Électronique,8,Espèces,2
3440,2024-12-02,562.89,Bordeaux,Vêtements,6,PayPal,2
3232,2024-12-02,654.49,Paris,Meubles,9,Carte bancaire,2
2598,2024-12-02,340.28,Lyon,Électronique,8,PayPal,4
3984,2024-12-02,178.17,Paris,Électronique,2,Carte bancaire,2
2192,2024-12-02,32.85,Lille,Meubles,6,PayPal,5
2636,2024-12-02,824.89,Paris,Électronique,8,Espèces,2
657,2024-12-02,643.92,Paris,Électronique,6,PayPal,5
3813,2024-12-02,244.73,Lille,Électronique,9,Carte bancaire,5
3341,2024-12-02,430.07,Marseille,Vêtements,5,Espèces,2
3912,2024-12-02,805.41,Bordeaux,Meubles,8,PayPal,2
1797,2024-12-02,547.93,Paris,Meubles,2,Carte bancaire,3
4364,2024-12-02,314.16,Lyon,Électronique,5,PayPal,5
1763,2024-12-02,281.84,Lille,Électronique,1,Espèces,2
4473,2024-12-02,233.26,Marseille,Vêtements,5,Carte bancaire,2
3286,2024-12-02,827.26,Bordeaux,Électronique,7,Carte bancaire,3
1586,2024-12-02,590.22,Lille,Électronique,1,PayPal,4
3564,2024-12-02,714.97,Marseille,Vêtements,3,Carte bancaire,5
2441,2024-12-02,862.92,Lyon,Électronique,6,PayPal,5
4585,2024-12-02,987.12,Lyon,Vêtements,1,Carte bancaire,3
4818,2024-12-02,264.49,Paris,Meubles,3,Carte bancaire,4
3101,2024-12-02,197.28,Lyon,Meubles,8,PayPal,1
3245,2024-12-02,472.76,Lille,Électronique,9,PayPal,3
1041,2024-12-02,54.37,Lyon,Vêtements,7,Carte bancaire,2
3128,2024-12-02,795.88,Lille,Vêtements,4,PayPal,2
2274,2024-12-02,886.08,Bordeaux,Meubles,7,Carte bancaire,2
3630,2024-12-02,692.32,Lille,Meubles,7,Espèces,1
2115,2024-12-02,282.64,Lille,Meubles,7,Carte bancaire,2
1678,2024-12-02,140.69,Marseille,Vêtements,8,Carte bancaire,1
